DATE,RCA_H,RCA_V,BASELINE
2018-11-08,0.0,0.0,1
2018-11-06,-1.9295929849703413,-1.7116961399453317,0
2018-11-09,-0.01399838730095837,0.1536193324341184,0
2018-11-10,0.040912670786696026,0.16153543745574694,0
2018-11-07,-1.8069918874895237,-1.8843364967904108,0
